,COUNTY,LATITUDE,LONGITUDE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS,FIRE_YEAR,DISCOVERY_DATE,CONTAIN_DATE,CAUSE_CLASSIFICATION,CAUSE,FREQUENCY
6648,Riverside County,33.772773,-117.013712,W ESPLANADE AV /S SANDERS,0.1,A,2017,20171207,20171207,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6649,Riverside County,34.005386,-117.399648,RUBIDOUX BL / 30TH ST,0.1,A,2017,20171207,20171207,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6650,Riverside County,34.004586,-117.393819,HALL,5.0,B,2017,20171207,20171207,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6651,Riverside County,33.975524,-117.49488,LIMONITE,3.0,B,2017,20171206,20171207,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6652,Riverside County,33.640002,-117.08482,WINCHESTER RD / SCOTT RD,1.0,B,2017,20171207,20171207,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6653,Riverside County,33.792158,-116.989405,LYON,8.0,B,2017,20171207,20171207,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6654,Riverside County,33.962779,-117.254556,BREEZY,1.25,B,2017,20171208,20171208,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6655,Riverside County,33.878018,-117.520689,MAGNOLIA AV / GRANT ST,0.01,A,2017,20171209,20171209,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6656,Riverside County,33.519312,-117.094376,BUTTER,0.01,A,2017,20171210,20171210,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6657,Riverside County,33.717497,-116.225068,BLISS AV  INDO,0.01,A,2017,20171210,20171210,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6658,Riverside County,33.784945,-117.24375,OSAGE RD / ARAPAHOE RD,0.02,A,2017,20171210,20171210,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6659,Riverside County,33.677981,-116.307953,WALDORF,0.01,A,2017,20171210,20171210,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6660,Riverside County,33.591255,-116.078379,LINCOLN,1.0,B,2017,20171211,20171211,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6661,Riverside County,33.9611,-117.261474,CANYON 16,0.12,A,2017,20171211,20171211,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6662,Riverside County,33.924157,-116.872871,RAMSEY,1.0,B,2017,20171212,20171212,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6663,Riverside County,33.766713,-117.487256,TRILOGY PY / TEMESCAL CAN,0.25,A,2017,20171212,20171212,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6664,Riverside County,33.94288,-117.555328,I 15  N/ 6TH ST ONRP,0.1,A,2017,20171214,20171214,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6665,Riverside County,33.662146,-117.386717,LAGUNA,0.1,A,2017,20171215,20171215,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6666,Riverside County,33.77007,-117.223603,REFUSE,0.05,A,2017,20171216,20171216,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6667,Riverside County,33.787123,-117.260395,RAYMOND RD  GOOD,0.01,A,2017,20171216,20171216,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6668,Riverside County,33.822573,-116.213842,SUNNY ROCK RD / DILLON RD,1.0,B,2017,20171217,20171217,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6669,Riverside County,33.760803,-116.95873,MIDWAY,0.01,A,2017,20171219,20171219,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6670,Riverside County,33.837361,-117.261619,CAJALCO RD / SEATON AV,0.1,A,2017,20171220,20171220,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6671,Riverside County,34.027906,-117.505275,WAGON,2.0,B,2017,20171221,20171221,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6672,Riverside County,33.934568,-116.964349,CARNATION,0.25,A,2017,20171221,20171221,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6673,Riverside County,33.700395,-116.082918,MP 10-65 COAC,1.0,B,2017,20171222,20171222,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6674,Riverside County,33.829715,-117.309258,RIDER,0.01,A,2017,20171223,20171223,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6675,Riverside County,33.927245,-116.971693,HIGHWAY,0.12,A,2017,20171224,20171224,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6676,Riverside County,33.678112,-116.216476,TRILOGY,0.25,A,2017,20171225,20171225,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6677,Riverside County,33.784535,-117.248325,CHEROKEE,0.01,A,2017,20171225,20171225,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6678,Riverside County,33.786516,-117.256906,DIANA,0.01,A,2017,20171226,20171226,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6679,Riverside County,33.786605,-117.208686,E SAN JACINTO AV / MURRIE,0.01,A,2017,20171228,20171228,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6680,Riverside County,33.786613,-117.213004,WILSON AV /E SAN JACINTO,0.01,A,2017,20171228,20171228,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6681,Riverside County,33.679939,-116.221912,ZENDA DR / LOS PALOS DR,0.02,A,2017,20171228,20171228,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6682,Riverside County,33.539915,-115.930567,SEAVIEW,0.1,A,2017,20171228,20171228,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6683,Riverside County,33.668448,-116.30623,AVENIDA MENDOZA   LAQ,0.1,A,2017,20171230,20171230,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6684,Riverside County,33.593349,-117.271017,LESLIE,0.25,A,2017,20171231,20171231,Missing data/not specified/undetermined,Missing data/not specified/undetermined,1.0
6685,Riverside County,33.75111111,-116.83166667,NIGHT BEE,0.1,A,2018,20181112,20181112,Human,Arson/incendiarism,1.0
6686,Riverside County,33.57166667,-116.49555556,RIBBON,200.0,D,2018,20180726,20180726,Natural,Natural,1.0
6687,Riverside County,33.75416667,-116.83472222,NIGHT BEE 2,0.1,A,2018,20181112,20181112,Human,Arson/incendiarism,1.0
6688,Riverside County,33.43333333,-116.95611111,WILDHORSE,0.1,A,2018,20180124,20180124,Human,Recreation and ceremony,1.0
6689,Riverside County,33.46472222,-116.97111111,DRIP,0.01,A,2018,20180504,20180504,Human,Equipment and vehicle use,1.0
6690,Riverside County,33.465,-116.97111111,SPRINGS,0.1,A,2018,20180727,20180727,Human,Missing data/not specified/undetermined,1.0
6691,Riverside County,33.62555556,-117.42638889,HIGHWAY,0.1,A,2018,20180128,20180201,Human,Missing data/not specified/undetermined,1.0
6692,Riverside County,33.61555556,-117.42555556,MORRELL,0.01,A,2018,20180530,20180530,Human,Equipment and vehicle use,1.0
6693,Riverside County,33.63527778,-117.42416667,BLAZER,0.01,A,2018,20180418,20180418,Human,Equipment and vehicle use,1.0
6694,Riverside County,33.6325,-117.37916667,SOUTH,0.01,A,2018,20180424,20180424,Human,Debris and open burning,1.0
6695,Riverside County,33.65388889,-117.40916667,TRANSFER,0.11,A,2018,20180723,20180724,Human,Fireworks,1.0
6696,Riverside County,33.83416667,-117.62083333,SKYLINE,281.42,D,2018,20180719,20180727,Human,Missing data/not specified/undetermined,1.0
6697,Riverside County,33.65222222,-117.41027778,OAK,0.01,A,2018,20181026,20181026,Human,Recreation and ceremony,1.0
6698,Riverside County,33.59916667,-117.34944444,ELSINORE,0.01,A,2018,20181015,20181015,Human,Recreation and ceremony,1.0
6699,Riverside County,33.62166667,-117.36777778,MATEO,0.01,A,2018,20181110,20181110,Human,Recreation and ceremony,1.0
6700,Riverside County,33.64638889,-117.36472222,BANANA,0.01,A,2018,20181121,20181121,Human,Missing data/not specified/undetermined,1.0
6701,Riverside County,33.91138889,-116.86527778,HARGRAVE,2.0,B,2018,20180729,20180729,Human,Equipment and vehicle use,1.0
6702,Riverside County,33.88861111,-116.75027778,ELM,1.5,B,2018,20181014,20181014,Human,Missing data/not specified/undetermined,1.0
6703,Riverside County,33.53583333,-116.76138889,CAHUILLA,1.0,B,2018,20181010,20181010,Human,Missing data/not specified/undetermined,1.0
6704,Riverside County,33.76666667,-116.88416667,SOBOBA,30.0,C,2018,20180914,20180915,Human,Arson/incendiarism,1.0
6705,Riverside County,33.88527778,-116.85666667,VISTA,0.1,A,2018,20181024,20181024,Human,Equipment and vehicle use,1.0
6706,Riverside County,33.63694444,-116.9125,MINTO,0.1,A,2018,20181021,20181021,Human,Equipment and vehicle use,1.0
6707,Riverside County,33.7375,-116.71027778,SAUNDERS,0.1,A,2018,20180402,20180402,Human,Recreation and ceremony,1.0
6708,Riverside County,33.57944444,-116.47361111,WEST,0.1,A,2018,20180524,20180524,Human,Equipment and vehicle use,1.0
6709,Riverside County,33.56694444,-116.52944444,RIBBON,0.1,A,2018,20180530,20180530,Human,Missing data/not specified/undetermined,1.0
6710,Riverside County,33.67416667,-116.93805556,CACTUS,4.0,B,2018,20180815,20180815,Human,Missing data/not specified/undetermined,1.0
6711,Riverside County,34.02276,-117.47979,GRANITE 2,0.1,A,2018,20180131,20180131,Human,Missing data/not specified/undetermined,1.0
6712,Riverside County,34.022762,-117.478704,GRANITE,0.1,A,2018,20180207,20180207,Human,Arson/incendiarism,1.0
6713,Riverside County,33.538195,-116.461888,ROSA,0.1,A,2018,20180225,20180225,Human,Equipment and vehicle use,1.0
6714,Riverside County,33.953498,-116.450755,LONG,0.1,A,2018,20180305,20180305,Human,Missing data/not specified/undetermined,1.0
6715,Riverside County,33.714648,-116.163972,RRU VISTA,3.0,B,2018,20180319,20180319,Human,Missing data/not specified/undetermined,1.0
6716,Riverside County,33.915387,-116.60758,RRU OVERPASS,0.1,A,2018,20180320,20180320,Human,Missing data/not specified/undetermined,1.0
6717,Riverside County,33.938098,-116.702765,MARBLE,0.3,B,2018,20180331,20180331,Human,Missing data/not specified/undetermined,1.0
6718,Riverside County,33.6606,-115.7792,BOX,0.1,A,2018,20180411,20180411,Human,Missing data/not specified/undetermined,1.0
6719,Riverside County,33.708831,-116.158955,TYLER,10.5,C,2018,20180415,20180415,Human,Missing data/not specified/undetermined,1.0
6720,Riverside County,33.47439,-117.167266,TORNADO,70.0,C,2018,20180504,20180506,Human,Missing data/not specified/undetermined,1.0
6721,Riverside County,33.477192,-117.029735,WOODCHUCK,15.0,C,2018,20180504,20180505,Human,Missing data/not specified/undetermined,1.0
6722,Riverside County,33.698631,-116.094272,CHIRACO,0.1,A,2018,20180506,20180506,Human,Equipment and vehicle use,1.0
6723,Riverside County,33.740226,-116.244519,MONROE,0.3,B,2018,20180513,20180513,Human,Missing data/not specified/undetermined,1.0
6724,Riverside County,33.588778,-115.962283,BOX,0.1,A,2018,20180514,20180514,Human,Equipment and vehicle use,1.0
6725,Riverside County,33.6792,-115.558,RED CLOUD,0.1,A,2018,20180517,20180517,Human,Equipment and vehicle use,1.0
6726,Riverside County,33.6292,-117.06,PATTERSON,1261.0,F,2018,20180517,20180518,Human,Missing data/not specified/undetermined,1.0
6727,Riverside County,33.8844,-116.4383,BURTEC,2.5,B,2018,20180517,20180517,Human,Missing data/not specified/undetermined,1.0
6728,Riverside County,33.914895,-116.608741,62,0.2,A,2018,20180521,20180521,Human,Equipment and vehicle use,1.0
6729,Riverside County,33.6628,-115.8553,PARKER,0.1,A,2018,20180524,20180524,Human,Equipment and vehicle use,1.0
6730,Riverside County,33.690345,-117.092991,RICE RRU ASSIST,15.0,C,2018,20180527,20180527,Human,Missing data/not specified/undetermined,1.0
6731,Riverside County,33.6461,-116.4,HIGHWAY,0.1,A,2018,20180530,20180530,Human,Equipment and vehicle use,1.0
6732,Riverside County,33.51625,-115.935,DESERT,0.7,B,2018,20180601,20180601,Human,Missing data/not specified/undetermined,1.0
6733,Riverside County,33.4517,-117.213,JARDIN,10.0,C,2018,20180602,20180602,Human,Missing data/not specified/undetermined,1.0
6734,Riverside County,33.747462,-117.284016,ETHANAC,17.0,C,2018,20180603,20180603,Human,Missing data/not specified/undetermined,1.0
6735,Riverside County,33.60986,-114.78111,MP 142,0.1,A,2018,20180604,20180604,Human,Missing data/not specified/undetermined,1.0
6736,Riverside County,33.727231,-116.181708,44,0.8,B,2018,20180606,20180606,Human,Missing data/not specified/undetermined,1.0
6737,Riverside County,33.710928,-117.261966,RAMP,0.1,A,2018,20180611,20180611,Human,Recreation and ceremony,1.0
6738,Riverside County,33.713676,-117.26299,RAMP2,0.1,A,2018,20180611,20180611,Human,Recreation and ceremony,1.0
6739,Riverside County,33.934467,-117.121355,GILLMAN,10.0,C,2018,20180617,20180617,Human,Missing data/not specified/undetermined,1.0
6740,Riverside County,33.910987,-116.979991,LAMB,2.0,B,2018,20180621,20180621,Human,Missing data/not specified/undetermined,1.0
6741,Riverside County,33.704884,-115.333441,LINCOLN,0.1,A,2018,20180625,20180625,Human,Equipment and vehicle use,1.0
6742,Riverside County,33.68457,-116.020899,COTTONWOOD,0.1,A,2018,20180626,20180626,Human,Equipment and vehicle use,1.0
6743,Riverside County,34.0739,-115.1567,62,0.1,A,2018,20180628,20180628,Human,Missing data/not specified/undetermined,1.0
6744,Riverside County,33.8225,-116.228,HAPPY,3.0,B,2018,20180628,20180628,Human,Missing data/not specified/undetermined,1.0
6745,Riverside County,33.922037,-116.65329,REST,0.1,A,2018,20180703,20180703,Human,Missing data/not specified/undetermined,1.0
6746,Riverside County,33.7163,-117.27744,RIVER,0.5,B,2018,20180704,20180704,Human,Missing data/not specified/undetermined,1.0
6747,Riverside County,33.968776,-116.830288,RRU MORONGO,0.2,A,2018,20180704,20180704,Human,Missing data/not specified/undetermined,1.0
6748,Riverside County,33.952556,-116.831088,RRU VERDUGO,1.0,B,2018,20180704,20180704,Human,Missing data/not specified/undetermined,1.0
6749,Riverside County,33.77135,-116.54292,AGUA CALIENTE,108.0,D,2018,20180706,20180708,Human,Missing data/not specified/undetermined,1.0
6750,Riverside County,33.94553,-117.0691,RRU RABBIT,3.0,B,2018,20180706,20180706,Human,Missing data/not specified/undetermined,1.0
6751,Riverside County,34.02093,-117.48269,RRU PEDLEY,0.3,B,2018,20180713,20180713,Human,Missing data/not specified/undetermined,1.0
6752,Riverside County,33.71073,-117.29239,RRU TYSON,0.1,A,2018,20180720,20180720,Human,Missing data/not specified/undetermined,1.0
6753,Riverside County,33.655721,-116.40149,MP 90,0.1,A,2018,20180720,20180720,Human,Missing data/not specified/undetermined,1.0
6754,Riverside County,33.5153,-115.9333,SALTON,0.1,A,2018,20180722,20180722,Human,Arson/incendiarism,1.0
6755,Riverside County,33.540231,-115.990458,ARTHUR,0.1,A,2018,20180805,20180805,Human,Missing data/not specified/undetermined,1.0
6756,Riverside County,33.918014,-116.620791,10,0.1,A,2018,20180805,20180805,Human,Missing data/not specified/undetermined,1.0
6757,Riverside County,33.922362,-116.651844,CENTER DIVIDE,0.1,A,2018,20180805,20180805,Human,Missing data/not specified/undetermined,1.0
6758,Riverside County,33.76368,-117.45167,TERRA,38.4,C,2018,20180806,20180806,Human,Missing data/not specified/undetermined,1.0
