,FIPS_NAME,LATITUDE,LONGITUDE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS,FIRE_YEAR,DISCOVERY_DATE,CONTAIN_DATE,CAUSE_CLASSIFICATION,CAUSE
5782,Riverside County,34.000706,-116.962426,OAK GLEN RD  CHER,0.01,A,2017,2017-09-18,2017-09-18,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5783,Mendocino County,39.000784,-123.354138,ANDERSON VALLEY BREWING C,0.01,A,2017,2017-09-18,2017-09-18,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5784,San Luis Obispo County,35.653875,-120.61728,VF,0.1,A,2017,2017-09-18,2017-09-18,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5785,Shasta County,40.685067,-122.332017,UNION,0.33,B,2017,2017-09-18,2017-09-18,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5786,Sonoma County,38.822953,-123.018804,HWY 128   CLOVERDALE,0.5,B,2017,2017-09-19,2017-09-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5787,El Dorado County,38.522981,-120.955715,LATROBE,0.1,A,2017,2017-09-19,2017-09-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5788,Merced County,37.121868,-120.945824,INGOMAR,1.5,B,2017,2017-09-19,2017-09-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5789,Fresno County,36.882856,-119.721926,BEHYMER,0.1,A,2017,2017-09-19,2017-09-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5790,El Dorado County,38.575807,-120.915252,FRENCH,136.0,D,2017,2017-09-17,2017-09-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5791,Fresno County,36.603306,-120.361258,MATEO,100.0,D,2017,2017-09-19,2017-09-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5792,Riverside County,33.801088,-116.954626,ALESSANDRO,0.1,A,2017,2017-09-20,2017-09-20,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5793,Tuolumne County,38.248533,-120.242283,BIG TREES STATE PARK CALA,0.01,A,2017,2017-09-20,2017-09-20,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5794,Inyo County,36.917433,-118.240683,BLACK,0.1,A,2017,2017-09-20,2017-09-20,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5795,Nevada County,39.272167,-121.017467,SUGAR,1.0,B,2017,2017-09-21,2017-09-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5796,Santa Clara County,37.121833,-121.622667,DUNNE,0.5,B,2017,2017-09-21,2017-09-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5797,San Benito County,36.751338,-121.386983,CIENEGA,0.04,A,2017,2017-09-21,2017-09-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5798,Alameda County,37.732217,-121.632883,FLYNN,3.0,B,2017,2017-09-21,2017-09-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5799,Alameda County,37.599383,-121.8495,VALLEY,0.01,A,2017,2017-09-21,2017-09-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5800,Fresno County,36.29538,-120.267799,FIVE,6.0,B,2017,2017-09-21,2017-09-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5801,Riverside County,33.966114,-116.496976,MESQUITE AV / 5TH ST,0.01,A,2017,2017-09-21,2017-09-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5802,Riverside County,33.75432,-116.286368,CLUB,0.1,A,2017,2017-09-21,2017-09-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5803,San Luis Obispo County,35.050076,-120.483819,THOMPSON,0.1,A,2017,2017-09-22,2017-09-22,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5804,Fresno County,36.202001,-120.094464,HURON,0.25,A,2017,2017-09-22,2017-09-22,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5805,Merced County,37.287902,-120.462977,E CHILDS AV / BRANTLEY ST,0.25,A,2017,2017-09-23,2017-09-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5806,Santa Clara County,36.988433,-121.491133,BLOOMFIELD,0.01,A,2017,2017-09-23,2017-09-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5807,Riverside County,33.935566,-116.964362,E 10TH ST / CHERRY AV,0.12,A,2017,2017-09-23,2017-09-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5808,Riverside County,33.786639,-117.191402,SAN JACINTO AV /N DUNLAP,0.01,A,2017,2017-09-23,2017-09-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5809,Merced County,36.98483,-120.639391,ALMOND,0.25,A,2017,2017-09-23,2017-09-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5810,Mendocino County,38.960195,-123.339839,MEYER,1.0,B,2017,2017-09-23,2017-09-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5811,Siskiyou County,41.526367,-122.520133,RAILROAD,2.2,B,2017,2017-09-23,2017-09-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5812,Riverside County,33.680505,-117.327235,I 15  S/N MAIN ST OFRP,1.0,B,2017,2017-09-23,2017-09-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5813,San Luis Obispo County,35.762,-121.046667,COVE,24.78,C,2017,2017-09-23,2017-09-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5814,Madera County,36.9229,-119.85793,BONADELLE,1.0,B,2017,2017-09-23,2017-09-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5815,Placer County,38.86211,-121.200586,ABBOTT,0.61,B,2017,2017-09-24,2017-09-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5816,Santa Cruz County,37.14702,-121.992583,SUMMIT,0.2,A,2017,2017-09-24,2017-09-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5817,Santa Clara County,37.103783,-121.5927,CENTER,0.1,A,2017,2017-09-24,2017-09-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5818,Amador County,38.349069,-120.925564,FOOTHILL,0.1,A,2017,2017-09-24,2017-09-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5819,Yuba County,39.36765,-121.372,VERJELES,0.1,A,2017,2017-09-24,2017-09-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5820,Nevada County,39.20725,-121.053617,EMPIRE,0.02,A,2017,2017-09-24,2017-09-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5821,San Joaquin County,38.236144,-121.051033,E LIBERTY RD / HY 88,0.12,A,2017,2017-09-25,2017-09-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5822,Riverside County,33.823221,-116.974801,RECORD,2.25,B,2017,2017-09-25,2017-09-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5823,Butte County,39.84945,-121.807733,COHASSETT,1.0,B,2017,2017-09-25,2017-09-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5824,Yuba County,39.231258,-121.345658,FLAT,1.0,B,2017,2017-09-25,2017-09-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5825,Riverside County,33.686866,-117.370346,W LAKESHORE DR / WISE ST,0.5,B,2017,2017-09-26,2017-09-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5826,Lassen County,40.3875,-120.832667,GOUMAZ,1.25,B,2017,2017-09-26,2017-09-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5827,Shasta County,40.878717,-121.670667,CEDAR,1.0,B,2017,2017-09-26,2017-09-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5828,San Luis Obispo County,35.595557,-120.56266,LINNE,74.95,C,2017,2017-09-26,2017-09-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5829,Riverside County,33.968173,-117.257349,LAKE,0.25,A,2017,2017-09-27,2017-09-27,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5830,Merced County,37.448554,-120.776297,VINCENT RD / BRADBURY RD,0.01,A,2017,2017-09-27,2017-09-27,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5831,Riverside County,33.708118,-116.198599,INDIO BL  INDO,0.1,A,2017,2017-09-27,2017-09-27,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5832,San Benito County,36.906099,-121.554568,BETABEL,2.0,B,2017,2017-09-28,2017-09-28,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5833,Butte County,39.620265,-121.790103,STANFORD,0.25,A,2017,2017-09-28,2017-09-28,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5834,Riverside County,33.9217,-116.966021,PENSYLVANIA,0.25,A,2017,2017-09-28,2017-09-28,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5835,Fresno County,36.20491,-120.096498,NINTH,0.25,A,2017,2017-09-28,2017-09-28,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5836,Riverside County,33.750823,-116.277676,COUNTRY CLUB DR  PDES,1.0,B,2017,2017-09-29,2017-09-29,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5837,Placer County,38.93843,-121.094214,WILLOW CREEK DR / PLAZA W,0.01,A,2017,2017-09-29,2017-09-29,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5838,Madera County,36.988756,-120.059699,AUSTIN,0.1,A,2017,2017-09-29,2017-09-29,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5839,Tuolumne County,37.816616,-120.273064,GRADE,0.05,A,2017,2017-09-29,2017-09-29,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5840,Riverside County,33.703847,-117.342686,11TH ST / TERETICORNIS AV,0.1,A,2017,2017-09-30,2017-09-30,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5841,Monterey County,36.233834,-121.174289,CENTRAL,0.32,B,2017,2017-09-30,2017-09-30,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5842,Riverside County,33.8298,-117.114774,YUCCA AV / 6TH ST,0.01,A,2017,2017-09-30,2017-09-30,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5843,Placer County,38.923415,-121.057335,FORESTHILL,0.06,A,2017,2017-09-30,2017-09-30,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5844,Tehama County,40.026069,-122.176529,TEHAMA IC,1.0,B,2017,2017-10-01,2017-10-01,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5845,Fresno County,36.6034,-120.3885,W MANNING AV /S DERRICK A,35.0,C,2017,2017-10-01,2017-10-01,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5846,Santa Clara County,37.100559,-121.622207,MIDDLE,1.0,B,2017,2017-10-01,2017-10-01,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5847,Siskiyou County,41.260217,-122.136433,MILL,0.39,B,2017,2017-10-01,2017-10-01,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5848,Merced County,37.445175,-120.594171,OAKDALE,1.0,B,2017,2017-10-01,2017-10-01,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5849,Riverside County,33.785505,-117.226092,S PERRIS BL /E 1ST ST,0.01,A,2017,2017-10-01,2017-10-01,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5850,Merced County,37.094369,-121.016886,E COMET RD /N JUPITER ST,0.1,A,2017,2017-10-01,2017-10-01,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5851,Riverside County,33.932512,-116.960497,8TH,1.0,B,2017,2017-10-01,2017-10-01,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5852,Riverside County,33.594581,-116.224577,JACKSON,0.01,A,2017,2017-10-01,2017-10-01,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5853,Merced County,37.345504,-120.615996,APPLEGATE,0.5,B,2017,2017-10-01,2017-10-01,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5854,San Diego County,32.593131,-116.630808,EMERY RD / AIRPORT RD,0.25,A,2017,2017-10-01,2017-10-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5855,Riverside County,33.83822,-117.305098,ALEXANDER ST / WELLS ST,0.1,A,2017,2017-10-02,2017-10-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5856,Solano County,38.445425,-121.994585,TIMM,97.5,C,2017,2017-10-02,2017-10-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5857,Monterey County,36.424122,-121.311004,DIEGO,0.01,A,2017,2017-10-02,2017-10-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5858,Merced County,37.370031,-120.593083,SCHOOL,0.25,A,2017,2017-10-02,2017-10-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5859,Placer County,38.838916,-121.349382,ATHENS,0.1,A,2017,2017-10-02,2017-10-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5860,Tehama County,40.3549,-121.643467,MANTON,0.25,A,2017,2017-10-02,2017-10-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5861,Mendocino County,39.205416,-123.768294,ROCK,0.25,A,2017,2017-10-02,2017-10-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5862,Fresno County,36.605091,-119.556771,S ACADEMY AV /E MANNING A,0.1,A,2017,2017-10-02,2017-10-02,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5863,Merced County,37.455594,-120.721603,LOMBARDY,1.0,B,2017,2017-10-03,2017-10-03,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5864,Monterey County,36.149304,-120.952801,LUCAS,0.25,A,2017,2017-10-03,2017-10-03,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5865,Madera County,36.98101,-119.89008,MARK,0.01,A,2017,2017-10-03,2017-10-03,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5866,Tehama County,39.961309,-122.330879,PASKENTA,10.8,C,2017,2017-10-03,2017-10-03,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5867,Madera County,36.99891,-119.977049,CAMINO,0.01,A,2017,2017-10-04,2017-10-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5868,Nevada County,39.217871,-121.201138,PLEASANT,0.01,A,2017,2017-10-04,2017-10-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5869,Riverside County,33.801118,-117.226184,N PERRIS BL /W NUEVO RD,0.01,A,2017,2017-10-04,2017-10-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5870,Butte County,39.304982,-121.687607,TOWNSHIP,0.1,A,2017,2017-10-04,2017-10-04,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5871,Riverside County,33.828535,-117.222358,LAKE VIEW DR  PERR,0.01,A,2017,2017-10-05,2017-10-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5872,Butte County,39.438352,-121.549012,VILLA,0.01,A,2017,2017-10-05,2017-10-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5873,El Dorado County,38.790105,-120.697224,CABIN,0.8,B,2017,2017-10-05,2017-10-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5874,Riverside County,33.637361,-117.171291,I 215  S/ SCOTT RD ONRP,0.1,A,2017,2017-10-05,2017-10-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5875,San Luis Obispo County,35.093264,-120.562754,CAMPO,2.0,B,2017,2017-10-05,2017-10-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5876,Tuolumne County,38.058342,-120.367607,YANKEE,0.01,A,2017,2017-10-05,2017-10-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5877,Merced County,37.329815,-120.561733,ASHBY,0.1,A,2017,2017-10-05,2017-10-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
5878,Mariposa County,37.482896,-119.962262,BULLION,100.0,D,2017,2017-10-05,2017-10-05,Missing data/not specified/undetermined,Missing data/not specified/undetermined
